acceleration,inclination,orientation,pitch,roll,timestamp,x,y,z
1.08,-96.39,-1,-3.17,-29.64,1697679239618,-0.06,-0.54,-0.94
1.06,-95.19,-1,-2.6,-29.93,1697679239717,-0.05,-0.53,-0.92
1.06,-95.75,-1,-3.02,-31.54,1697679239817,-0.06,-0.56,-0.9
1.08,-97.71,-1,-3.84,-29.65,1697679239963,-0.07,-0.53,-0.93
1.07,-99.26,-1,-4.72,-30.3,1697679240022,-0.09,-0.54,-0.92
1.06,-93.84,-1,-1.95,-30.42,1697679240264,-0.04,-0.54,-0.91
1.06,-96.58,-1,-3.24,-29.32,1697679240266,-0.06,-0.52,-0.92
1.07,-96.01,-1,-2.99,-29.67,1697679240318,-0.06,-0.53,-0.93
1.08,-96.2,-1,-3.19,-30.8,1697679240441,-0.06,-0.55,-0.92
1.07,-96.91,-1,-3.43,-29.58,1697679240518,-0.06,-0.53,-0.93
1.08,-96.1,-1,-2.98,-29.09,1697679240618,-0.06,-0.52,-0.94
1.08,-102.99,-1,-6.39,-28.86,1697679240718,-0.12,-0.52,-0.94
1.06,-95.08,-1,-2.6,-30.71,1697679240874,-0.05,-0.54,-0.91
1.08,-84.84,1,2.77,-32.35,1697679241101,0.05,-0.58,-0.91
1.08,-81.07,1,4.69,-31.32,1697679241103,0.09,-0.56,-0.92
1.06,-81.19,1,4.31,-28.99,1697679241118,0.08,-0.52,-0.93
1.07,-84.42,1,2.77,-29.68,1697679241218,0.05,-0.53,-0.93
1.07,-89.18,1,0.43,-31.37,1697679241319,0.01,-0.56,-0.91
1.06,-92.45,-1,-1.29,-31.77,1697679241449,-0.02,-0.56,-0.9
1.07,-93.25,-1,-1.72,-31.94,1697679241519,-0.03,-0.56,-0.9
1.05,-91.66,-1,-0.87,-31.63,1697679241619,-0.02,-0.55,-0.9
1.07,-96.97,-1,-3.63,-31.19,1697679241719,-0.07,-0.56,-0.92
1.07,-96.48,-1,-3.21,-29.48,1697679241819,-0.06,-0.53,-0.93
1.06,-90.86,-1,-0.43,-30.33,1697679242077,-0.01,-0.54,-0.92
1.06,-82.59,1,3.45,-27.57,1697679242078,0.06,-0.49,-0.94
1.07,-80.3,1,4.3,-26,1697679242119,0.08,-0.47,-0.96
1.07,-78.79,1,4.72,-24.55,1697679242219,0.09,-0.44,-0.97
1.08,-76.82,1,5.52,-24.25,1697679242319,0.1,-0.44,-0.98
1.07,-79.74,1,4.52,-25.8,1697679242440,0.08,-0.46,-0.96
1.07,-86.58,1,1.5,-25.98,1697679242520,0.03,-0.47,-0.96
1.07,-84.44,1,2.37,-25.1,1697679242619,0.04,-0.45,-0.96
1.06,-87.59,1,1.08,-26.56,1697679242720,0.02,-0.48,-0.95
1.07,-85.67,1,1.92,-26.36,1697679242820,0.04,-0.48,-0.96
1.07,-89.05,1,0.43,-26.95,1697679243077,0.01,-0.48,-0.95
1.07,-91.42,-1,-0.64,-26.85,1697679243078,-0.01,-0.48,-0.96
1.08,-90.46,-1,-0.21,-27.61,1697679243120,0,-0.5,-0.96
1.08,-91.46,-1,-0.64,-25.99,1697679243236,-0.01,-0.47,-0.97
1.07,-90,-1,0,-25.42,1697679243320,0,-0.46,-0.97
1.07,-91.49,-1,-0.64,-25.51,1697679243442,-0.01,-0.46,-0.96
1.08,-91.48,-1,-0.64,-25.43,1697679243521,-0.01,-0.46,-0.98
1.06,-93.24,-1,-1.3,-23.65,1697679243644,-0.02,-0.42,-0.97
1.06,-92.05,-1,-0.86,-24.92,1697679243721,-0.02,-0.45,-0.96
1.06,-88.97,1,0.43,-24.64,1697679243821,0.01,-0.44,-0.97
1.08,-93.09,-1,-1.28,-24.37,1697679244073,-0.02,-0.44,-0.98
1.07,-91.53,-1,-0.64,-24.65,1697679244075,-0.01,-0.45,-0.98
1.07,-87.04,1,1.29,-25.79,1697679244121,0.02,-0.46,-0.96
1.07,-91.97,-1,-0.86,-25.79,1697679244221,-0.02,-0.46,-0.96
1.07,-89.51,1,0.21,-25.8,1697679244321,0,-0.46,-0.96
1.07,-90.5,-1,-0.21,-25.51,1697679244440,0,-0.46,-0.96
1.07,-88.48,1,0.64,-24.94,1697679244521,0.01,-0.45,-0.97
1.05,-87.9,1,0.87,-24.51,1697679244721,0.02,-0.44,-0.96
1.06,-91.65,-1,-0.65,-23.08,1697679245109,-0.01,-0.42,-0.98
1.04,-90,-1,0,-25.38,1697679245111,0,-0.44,-0.94
1.07,-91.56,-1,-0.64,-24.35,1697679245122,-0.01,-0.44,-0.97
1.06,-92.08,-1,-0.87,-24.53,1697679245264,-0.02,-0.44,-0.96
1.07,-90,-1,0,-24.46,1697679245322,0,-0.44,-0.98
1.06,-89.5,1,0.22,-25.7,1697679245441,0,-0.46,-0.96
1.08,-91.94,-1,-0.85,-25.99,1697679245522,-0.02,-0.47,-0.97
1.08,-87.9,1,0.85,-23.89,1697679245622,0.02,-0.44,-0.98
1.06,-91.01,-1,-0.43,-25.21,1697679245722,-0.01,-0.45,-0.96
1.07,-91.01,-1,-0.43,-25.22,1697679245822,-0.01,-0.46,-0.97
1.08,-92.58,-1,-1.06,-24.28,1697679246102,-0.02,-0.44,-0.98
1.05,-92.63,-1,-1.09,-24.42,1697679246104,-0.02,-0.44,-0.96
1.06,-91.51,-1,-0.65,-25.41,1697679246122,-0.01,-0.46,-0.96
1.07,-91.97,-1,-0.85,-25.61,1697679246223,-0.02,-0.46,-0.97
1.06,-88.98,1,0.43,-24.92,1697679246324,0.01,-0.45,-0.96
1.06,-90.51,-1,-0.22,-25.12,1697679246444,0,-0.45,-0.96
1.06,-92.94,-1,-1.3,-26.17,1697679246523,-0.02,-0.47,-0.95
1.08,-92.45,-1,-1.06,-25.71,1697679246623,-0.02,-0.47,-0.97
1.07,-90.49,-1,-0.21,-25.61,1697679246722,0,-0.46,-0.97
1.08,-90.95,-1,-0.43,-26.47,1697679246956,-0.01,-0.48,-0.96
1.07,-90,-1,0,-25.13,1697679246958,0,-0.46,-0.97
1.08,-93.98,-1,-1.7,-25.22,1697679247023,-0.03,-0.46,-0.98
1.06,-90.49,-1,-0.22,-26.08,1697679247123,0,-0.47,-0.96
1.08,-91.49,-1,-0.64,-25.23,1697679247223,-0.01,-0.46,-0.98
1.06,-91.52,-1,-0.65,-25.12,1697679247323,-0.01,-0.45,-0.96
1.07,-90.98,-1,-0.43,-25.89,1697679247440,-0.01,-0.47,-0.96
1.06,-91.52,-1,-0.65,-25.12,1697679247524,-0.01,-0.45,-0.96
1.06,-90.99,-1,-0.43,-25.89,1697679247624,-0.01,-0.46,-0.96
1.07,-91.01,-1,-0.43,-25.03,1697679247738,-0.01,-0.45,-0.97
1.07,-91.47,-1,-0.64,-25.89,1697679247948,-0.01,-0.47,-0.96
1.07,-91.49,-1,-0.64,-25.42,1697679247950,-0.01,-0.46,-0.97
1.07,-93.91,-1,-1.72,-25.98,1697679248024,-0.03,-0.47,-0.96
1.08,-91.48,-1,-0.64,-25.52,1697679248124,-0.01,-0.46,-0.97
1.07,-92.82,-1,-1.28,-27.04,1697679248224,-0.02,-0.49,-0.96
1.07,-90,-1,0,-27.14,1697679248324,0,-0.49,-0.95
1.08,-92.77,-1,-1.27,-27.32,1697679248440,-0.02,-0.5,-0.96
1.07,-92.27,-1,-1.07,-28.09,1697679248526,-0.02,-0.5,-0.94
1.07,-94.43,-1,-2.14,-28.85,1697679248650,-0.04,-0.52,-0.94
1.08,-95.27,-1,-2.56,-28.92,1697679248725,-0.05,-0.52,-0.94
1.07,-96.91,-1,-3.43,-29.58,1697679248965,-0.06,-0.53,-0.93
1.07,-98.19,-1,-4.07,-29.56,1697679248966,-0.08,-0.53,-0.93
1.06,-98.25,-1,-4.09,-29.47,1697679249024,-0.08,-0.52,-0.92
1.07,-96.76,-1,-3.42,-30.24,1697679249125,-0.06,-0.54,-0.92
1.06,-97.59,-1,-3.91,-30.77,1697679249225,-0.07,-0.54,-0.9
1.08,-98.47,-1,-4.45,-31.4,1697679249325,-0.08,-0.56,-0.92
1.09,-96.93,-1,-3.8,-33.02,1697679249443,-0.07,-0.59,-0.91
1.08,-98.01,-1,-4.05,-30.11,1697679249526,-0.08,-0.54,-0.93
1.07,-96.16,-1,-3.2,-31.2,1697679249625,-0.06,-0.56,-0.92
1.06,-98.01,-1,-4.11,-30.65,1697679249725,-0.08,-0.54,-0.91
1.07,-100.08,-1,-5.16,-30.38,1697679249939,-0.1,-0.54,-0.92
1.06,-101.57,-1,-5.65,-28.75,1697679249940,-0.1,-0.51,-0.92
1.07,-101.8,-1,-5.99,-29.94,1697679250025,-0.11,-0.54,-0.92
1.08,-101.89,-1,-5.94,-29.44,1697679250125,-0.11,-0.53,-0.94
1.07,-102.75,-1,-6.63,-30.66,1697679250226,-0.12,-0.55,-0.92
1.07,-99.2,-1,-4.91,-31.9,1697679250326,-0.09,-0.57,-0.91
1.07,-99.98,-1,-5.35,-31.99,1697679250437,-0.1,-0.57,-0.9
1.09,-101.91,-1,-6.56,-32.8,1697679250525,-0.12,-0.59,-0.9
1.03,-101.81,-1,-7.13,-36.41,1697679250628,-0.13,-0.61,-0.82
1.06,-101.09,-1,-6.28,-33.94,1697679250726,-0.12,-0.59,-0.87
1.06,-101.89,-1,-6.06,-30.07,1697679251011,-0.11,-0.53,-0.91
1.07,-105.95,-1,-7.76,-28.22,1697679251013,-0.14,-0.5,-0.93
1.07,-104.47,-1,-6.84,-27.5,1697679251026,-0.13,-0.5,-0.94
1.09,-106.78,-1,-8.03,-27.6,1697679251126,-0.15,-0.5,-0.95
1.08,-104.85,-1,-7.47,-29.36,1697679251226,-0.14,-0.53,-0.93
1.06,-103.82,-1,-6.72,-28.4,1697679251326,-0.12,-0.5,-0.92
1.09,-102.57,-1,-6.56,-30.81,1697679251467,-0.12,-0.56,-0.92
1.11,-100.84,-1,-5.59,-30.59,1697679251527,-0.11,-0.56,-0.95
1.06,-99.8,-1,-5.19,-31.56,1697679251645,-0.1,-0.56,-0.9
1.06,-103.54,-1,-7.19,-31.29,1697679251823,-0.13,-0.55,-0.89
1.08,-102.15,-1,-6.6,-32.26,1697679251827,-0.12,-0.58,-0.9
1.08,-104.69,-1,-8.05,-32.32,1697679251945,-0.15,-0.58,-0.9
1.08,-103.74,-1,-7.23,-30.98,1697679252027,-0.14,-0.56,-0.92
1.07,-100.59,-1,-5.58,-31.31,1697679252127,-0.1,-0.56,-0.91
1.06,-98.02,-1,-4.31,-32.27,1697679252227,-0.08,-0.57,-0.9
1.11,-95.13,-1,-2.89,-34.21,1697679252327,-0.06,-0.62,-0.92
1.06,-100.75,-1,-5.65,-31.28,1697679252445,-0.1,-0.55,-0.9
1.05,-105.09,-1,-6.76,-25.88,1697679252530,-0.12,-0.46,-0.94
1.09,-104.57,-1,-6.97,-27.86,1697679252627,-0.13,-0.51,-0.95
1.08,-101.5,-1,-5.08,-25.79,1697679252828,-0.1,-0.47,-0.97
1.07,-102.64,-1,-5.13,-23.49,1697679252829,-0.1,-0.43,-0.98
1.08,-105.03,-1,-6.14,-23.47,1697679252946,-0.12,-0.43,-0.99
1.06,-100.89,-1,-4.31,-23.02,1697679253027,-0.08,-0.42,-0.98
1.06,-99.98,-1,-4.12,-24.07,1697679253128,-0.08,-0.43,-0.96
1.06,-99.27,-1,-3.45,-21.6,1697679253227,-0.06,-0.39,-0.99
1.06,-104.18,-1,-4.98,-20.07,1697679253328,-0.09,-0.36,-0.99
1.06,-104.3,-1,-5.61,-22.57,1697679253441,-0.1,-0.41,-0.98
1.06,-103.66,-1,-5.65,-23.9,1697679253528,-0.1,-0.43,-0.96
1.07,-104.47,-1,-5.12,-20.25,1697679253681,-0.1,-0.37,-1
1.05,-99.94,-1,-3.72,-21.71,1697679253864,-0.07,-0.39,-0.97
1.03,-100.35,-1,-4.21,-23.71,1697679253953,-0.08,-0.42,-0.94
1.07,-101.86,-1,-4.52,-22.05,1697679254128,-0.08,-0.4,-0.98
1.09,-101.42,-1,-4.4,-22.36,1697679254229,-0.08,-0.42,-1.01
1.06,-101.42,-1,-4.54,-23.09,1697679254328,-0.08,-0.42,-0.97
1.03,-98.2,-1,-3.57,-25.61,1697679254443,-0.06,-0.44,-0.92
1.08,-101.81,-1,-4.88,-24,1697679254529,-0.09,-0.44,-0.98
1.09,-102.99,-1,-5.05,-22.41,1697679254628,-0.1,-0.42,-1
1.05,-101.42,-1,-4.59,-23.35,1697679254826,-0.08,-0.42,-0.96
1.05,-98.66,-1,-3.51,-23.67,1697679254829,-0.06,-0.42,-0.96
1.07,-103.52,-1,-5.38,-22.98,1697679254947,-0.1,-0.42,-0.98
1.07,-107.43,-1,-5.79,-18.74,1697679255029,-0.11,-0.34,-1.01
1.07,-105.71,-1,-5.82,-21.12,1697679255129,-0.11,-0.38,-0.99
1.05,-107.46,-1,-6.13,-19.85,1697679255229,-0.11,-0.36,-0.98
1.06,-102.46,-1,-4.55,-21.05,1697679255329,-0.08,-0.38,-0.98
1.05,-105,-1,-5.67,-21.65,1697679255437,-0.1,-0.39,-0.97
1.06,-106.98,-1,-6.28,-20.98,1697679255529,-0.12,-0.38,-0.98
1.06,-105.31,-1,-5.61,-20.93,1697679255629,-0.1,-0.38,-0.99
1.06,-104.32,-1,-5.21,-20.82,1697679255821,-0.1,-0.38,-0.98
1.07,-105.78,-1,-5.59,-20.18,1697679255829,-0.1,-0.37,-1
1.06,-102.91,-1,-4.76,-21.24,1697679255964,-0.09,-0.38,-0.98
1.06,-102.95,-1,-4.98,-22.2,1697679256041,-0.09,-0.4,-0.98
1.07,-102.41,-1,-4.74,-22.04,1697679256156,-0.09,-0.4,-0.98
1.06,-102.29,-1,-4.75,-22.32,1697679256233,-0.09,-0.4,-0.98
1.05,-103.61,-1,-5.02,-21.19,1697679256331,-0.09,-0.38,-0.98
1.02,-105.2,-1,-4.93,-18.44,1697679256453,-0.09,-0.32,-0.97
1,-100.3,-1,-4.14,-23.41,1697679256531,-0.07,-0.4,-0.91
1.09,-97.45,-1,-2.96,-23.22,1697679256747,-0.06,-0.43,-1
1.02,-102.09,-1,-4.06,-19.31,1697679256749,-0.07,-0.34,-0.96
1.07,-95.01,-1,-2.14,-25.21,1697679256831,-0.04,-0.46,-0.97
1.05,-109.4,-1,-5.47,-15.72,1697679256940,-0.1,-0.28,-1
1.05,-109.07,-1,-6.1,-17.91,1697679257050,-0.11,-0.32,-1
1.04,-114.49,-1,-9.06,-20.21,1697679257131,-0.16,-0.36,-0.96
1.05,-117.08,-1,-9.84,-19.53,1697679257231,-0.18,-0.35,-0.98
1.05,-115.79,-1,-9.43,-19.83,1697679257331,-0.17,-0.36,-0.97
1.06,-109.98,-1,-7.81,-21.95,1697679257439,-0.14,-0.4,-0.97
1.06,-105.79,-1,-6.05,-21.87,1697679257702,-0.11,-0.4,-0.98
1.08,-111,-1,-8.07,-21.46,1697679257703,-0.15,-0.4,-1
1.05,-109.78,-1,-6.97,-19.74,1697679257731,-0.13,-0.36,-0.98
1.06,-109.69,-1,-7.4,-21.09,1697679257831,-0.14,-0.38,-0.98
1.07,-109.11,-1,-7.55,-22.28,1697679257943,-0.14,-0.4,-0.98
1.06,-107.7,-1,-6.5,-20.77,1697679258047,-0.12,-0.38,-0.98
1.06,-109.37,-1,-6.93,-20.07,1697679258131,-0.13,-0.36,-0.99
1.06,-106.54,-1,-6.53,-22.5,1697679258234,-0.12,-0.4,-0.97
1.05,-105.95,-1,-6.12,-21.91,1697679258331,-0.11,-0.39,-0.97
1.07,-106.16,-1,-6.66,-23.6,1697679258440,-0.12,-0.43,-0.97
1.07,-108.97,-1,-7.1,-21.07,1697679258759,-0.13,-0.38,-0.99
1.06,-104.47,-1,-5.2,-20.54,1697679258761,-0.1,-0.37,-0.99
1.06,-103.76,-1,-5.2,-21.71,1697679258762,-0.1,-0.39,-0.98
1.06,-103.5,-1,-5.2,-22.19,1697679258833,-0.1,-0.4,-0.98
1.07,-105.35,-1,-6.02,-22.47,1697679258944,-0.11,-0.41,-0.98
1.08,-104.17,-1,-5.55,-22.52,1697679259052,-0.1,-0.41,-0.99
1.07,-102.95,-1,-4.95,-22.04,1697679259132,-0.09,-0.4,-0.98
1.06,-104.31,-1,-5.39,-21.62,1697679259232,-0.1,-0.39,-0.98
1.07,-104.72,-1,-5.56,-21.65,1697679259332,-0.1,-0.4,-0.99
1.06,-103.21,-1,-4.98,-21.71,1697679259439,-0.09,-0.39,-0.98
1.07,-107.19,-1,-6.45,-21.3,1697679259701,-0.12,-0.39,-0.99
1.06,-104.6,-1,-5.39,-21.14,1697679259702,-0.1,-0.38,-0.99
1.07,-104.97,-1,-5.78,-22.12,1697679259732,-0.11,-0.4,-0.99
1.07,-104.04,-1,-4.92,-20.05,1697679259833,-0.09,-0.37,-1
1.07,-100.55,-1,-4.07,-22.38,1697679259942,-0.08,-0.41,-0.99
1.05,-95.39,-1,-2.18,-23.72,1697679260049,-0.04,-0.42,-0.96
1.07,-94.68,-1,-1.93,-24.34,1697679260133,-0.04,-0.44,-0.97
1.06,-97.19,-1,-3.04,-24.87,1697679260233,-0.06,-0.44,-0.96
1.06,-93.64,-1,-1.51,-24.43,1697679260333,-0.03,-0.44,-0.97
1.07,-95.82,-1,-2.35,-23.77,1697679260441,-0.04,-0.43,-0.98
1.07,-98.75,-1,-3.43,-22.87,1697679260696,-0.06,-0.42,-0.98
1.06,-96.6,-1,-2.38,-21.02,1697679260697,-0.04,-0.38,-0.99
1.07,-103.04,-1,-4.72,-20.81,1697679260733,-0.09,-0.38,-1
1.06,-101.98,-1,-4.54,-21.93,1697679260833,-0.08,-0.4,-0.98
1.07,-100.35,-1,-4.08,-22.94,1697679260938,-0.08,-0.42,-0.98
1.07,-101.86,-1,-4.52,-22.05,1697679261059,-0.08,-0.4,-0.98
1.07,-100.3,-1,-3.87,-21.79,1697679261134,-0.07,-0.4,-0.99
1.05,-99,-1,-3.48,-22.53,1697679261234,-0.06,-0.4,-0.97
1.06,-100.41,-1,-3.89,-21.67,1697679261334,-0.07,-0.39,-0.98
1.05,-101.42,-1,-4.36,-22.1,1697679261452,-0.08,-0.4,-0.97
1.06,-99.91,-1,-3.89,-22.83,1697679261714,-0.07,-0.41,-0.98
1.05,-95.98,-1,-2.4,-23.52,1697679261716,-0.04,-0.42,-0.96
1.06,-94.24,-1,-1.73,-24.04,1697679261734,-0.03,-0.43,-0.97
1.06,-99.11,-1,-3.67,-23.52,1697679261834,-0.07,-0.42,-0.97
1.07,-98.75,-1,-3.42,-22.79,1697679261941,-0.06,-0.42,-0.99
1.06,-100.65,-1,-4.1,-22.34,1697679262049,-0.08,-0.4,-0.98
1.07,-100.55,-1,-4.08,-22.46,1697679262135,-0.08,-0.41,-0.98
1.07,-99.46,-1,-3.64,-22.39,1697679262235,-0.07,-0.41,-0.99
1.07,-101.52,-1,-4.5,-22.65,1697679262335,-0.08,-0.41,-0.98
1.07,-98.5,-1,-3.42,-23.55,1697679262577,-0.06,-0.43,-0.98
1.05,-101.2,-1,-4.36,-22.58,1697679262579,-0.08,-0.4,-0.97
1.06,-99.2,-1,-3.67,-23.32,1697679262635,-0.07,-0.42,-0.97
1.06,-101.83,-1,-4.75,-23.28,1697679262735,-0.09,-0.42,-0.97
1.06,-99.82,-1,-3.88,-23.03,1697679262835,-0.07,-0.42,-0.98
1.07,-100.45,-1,-4.09,-22.74,1697679262974,-0.08,-0.41,-0.98
1.02,-100.65,-1,-4.28,-23.37,1697679263135,-0.08,-0.4,-0.93
1.06,-103.37,-1,-5.17,-22.31,1697679263336,-0.1,-0.4,-0.98
1.08,-101.31,-1,-4.26,-21.82,1697679263580,-0.08,-0.4,-1
1.07,-101.31,-1,-4.31,-22.06,1697679263581,-0.08,-0.4,-0.98
1.06,-97.89,-1,-3.02,-22.37,1697679263636,-0.06,-0.4,-0.98
1.05,-97.05,-1,-2.63,-21.74,1697679263760,-0.05,-0.39,-0.97
1.06,-96.07,-1,-2.17,-20.82,1697679263870,-0.04,-0.38,-0.99
1.07,-95.41,-1,-1.93,-20.87,1697679263957,-0.04,-0.38,-1
1.05,-95.47,-1,-1.96,-20.98,1697679264077,-0.04,-0.38,-0.98
1.06,-96.27,-1,-2.17,-20.13,1697679264136,-0.04,-0.36,-0.99
1.05,-92.49,-1,-0.87,-20.43,1697679264237,-0.02,-0.37,-0.99
1.06,-99.46,-1,-3.25,-19.91,1697679264336,-0.06,-0.36,-0.99
1.07,-104.18,-1,-4.92,-19.85,1697679264573,-0.09,-0.36,-1
1.06,-103.74,-1,-4.77,-19.87,1697679264574,-0.09,-0.36,-0.99
1.05,-100.84,-1,-3.92,-20.94,1697679264636,-0.07,-0.38,-0.98
1.06,-101.79,-1,-4.1,-20.02,1697679264737,-0.08,-0.36,-1
1.06,-98.22,-1,-2.8,-19.77,1697679264837,-0.05,-0.36,-1
1.07,-99.65,-1,-3.64,-21.91,1697679264947,-0.07,-0.4,-0.99
1.04,-106.65,-1,-7.04,-24.19,1697679265048,-0.13,-0.43,-0.94
1.04,-116.32,-1,-10.39,-21.39,1697679265137,-0.19,-0.38,-0.95
1.07,-120.77,-1,-11.41,-19.41,1697679265237,-0.21,-0.36,-0.99
1.03,-121.26,-1,-11.42,-19.04,1697679265337,-0.2,-0.34,-0.95
1.09,-112.35,-1,-9.31,-23.18,1697679265571,-0.18,-0.43,-0.98
1.07,-111.41,-1,-8.63,-22.5,1697679265573,-0.16,-0.41,-0.97
1.07,-106.16,-1,-6.68,-23.68,1697679265637,-0.12,-0.43,-0.97
1.07,-103.42,-1,-5.58,-24.04,1697679265737,-0.1,-0.44,-0.97
1.04,-106.7,-1,-7.27,-24.96,1697679265837,-0.13,-0.44,-0.94
1.07,-108.11,-1,-7.54,-23.63,1697679265939,-0.14,-0.43,-0.97
1.07,-107.35,-1,-6.44,-21.02,1697679266061,-0.12,-0.38,-0.99
1.06,-105.87,-1,-5.83,-20.92,1697679266138,-0.11,-0.38,-0.99
1.05,-103.34,-1,-5.02,-21.67,1697679266238,-0.09,-0.39,-0.97
1.07,-102.71,-1,-4.92,-22.35,1697679266338,-0.09,-0.41,-0.99
1.06,-101.31,-1,-3.9,-19.9,1697679266603,-0.07,-0.36,-0.99
1.07,-101.31,-1,-4.31,-22.06,1697679266606,-0.08,-0.4,-0.98
1.04,-101.94,-1,-4.84,-23.51,1697679266638,-0.09,-0.42,-0.95
1.07,-107.06,-1,-5.8,-19.22,1697679266738,-0.11,-0.35,-1
1.05,-97.68,-1,-2.62,-19.79,1697679266839,-0.05,-0.36,-0.99
1.06,-89.39,1,0.22,-20.84,1697679266943,0,-0.38,-0.99
1.06,-90.61,-1,-0.22,-20.68,1697679267049,0,-0.38,-1
1.06,-98.84,-1,-3.03,-19.84,1697679267138,-0.06,-0.36,-1
1.06,-93.5,-1,-1.29,-21.64,1697679267239,-0.02,-0.39,-0.99
1.06,-96.2,-1,-2.17,-20.41,1697679267445,-0.04,-0.37,-0.99
1.05,-96.07,-1,-2.17,-20.9,1697679267446,-0.04,-0.38,-0.98
1.06,-104.6,-1,-5.43,-21.3,1697679267552,-0.1,-0.38,-0.98
1.07,-107.02,-1,-6.46,-21.58,1697679267639,-0.12,-0.39,-0.98
1.08,-97.59,-1,-2.98,-22.91,1697679267739,-0.06,-0.42,-0.99
1.07,-102.36,-1,-4.95,-23.19,1697679267839,-0.09,-0.42,-0.98
1.07,-105.87,-1,-6.21,-22.38,1697679267942,-0.12,-0.41,-0.98
1.03,-106.1,-1,-6.22,-22.04,1697679268048,-0.11,-0.39,-0.95
1.06,-109.8,-1,-7.83,-22.23,1697679268139,-0.14,-0.4,-0.97
1.06,-112.62,-1,-7.59,-18.47,1697679268239,-0.14,-0.34,-1
1.06,-111.58,-1,-7.82,-20.1,1697679268444,-0.14,-0.36,-0.98
1.05,-110.96,-1,-7.87,-20.94,1697679268446,-0.14,-0.38,-0.97
1.06,-115.49,-1,-8.88,-18.89,1697679268562,-0.16,-0.34,-0.99
1.05,-111.57,-1,-7.41,-19.03,1697679268640,-0.14,-0.34,-0.99
1.05,-106.39,-1,-5.45,-18.83,1697679268769,-0.1,-0.34,-0.99
1.07,-109.03,-1,-6.47,-19.06,1697679268840,-0.12,-0.35,-1
1.05,-111.57,-1,-7.41,-19.03,1697679268946,-0.14,-0.34,-0.99
1.05,-109.2,-1,-6.76,-19.75,1697679269051,-0.12,-0.36,-0.98
1.06,-113.84,-1,-8.24,-18.92,1697679269140,-0.15,-0.34,-0.99
1.05,-109.44,-1,-6.58,-18.93,1697679269240,-0.12,-0.34,-0.98
1.06,-111.8,-1,-7.39,-18.76,1697679269500,-0.14,-0.34,-0.99
1.05,-107.28,-1,-6.12,-20.05,1697679269502,-0.11,-0.36,-0.98
1.06,-110.7,-1,-7.37,-19.85,1697679269597,-0.14,-0.36,-0.99
1.06,-115.13,-1,-8.23,-17.76,1697679269641,-0.15,-0.32,-1
1.06,-110.22,-1,-6.05,-16.62,1697679269741,-0.11,-0.3,-1.01
1.05,-114.93,-1,-7.24,-15.72,1697679269841,-0.13,-0.28,-1
1.07,-118,-1,-9.07,-17.25,1697679269941,-0.17,-0.32,-1
1.04,-103.45,-1,-4.84,-20.66,1697679270053,-0.09,-0.37,-0.97
1.03,-112.15,-1,-7.79,-19.45,1697679270141,-0.14,-0.34,-0.96
1.06,-109.03,-1,-6.49,-19.13,1697679270241,-0.12,-0.35,-1
1.03,-107.99,-1,-5.56,-17.36,1697679270446,-0.1,-0.31,-0.98
1.05,-110.41,-1,-7,-19.12,1697679270447,-0.13,-0.34,-0.98
1.07,-110.3,-1,-5.77,-15.77,1697679270552,-0.11,-0.29,-1.03
1.05,-108.9,-1,-5.46,-16.14,1697679270641,-0.1,-0.29,-1
1.05,-109.09,-1,-5.93,-17.36,1697679270741,-0.11,-0.31,-0.99
1.05,-108.64,-1,-6.13,-18.46,1697679270841,-0.11,-0.33,-0.99
1.06,-108.22,-1,-5.64,-17.38,1697679270941,-0.1,-0.32,-1
1.05,-108.22,-1,-5.68,-17.51,1697679271053,-0.1,-0.32,-1
1.06,-109.32,-1,-5.87,-16.96,1697679271142,-0.11,-0.31,-1
1.06,-110.79,-1,-6.5,-17.35,1697679271242,-0.12,-0.32,-1
1.06,-106.96,-1,-5.43,-18.08,1697679271468,-0.1,-0.33,-1
1.06,-106.5,-1,-5.2,-17.81,1697679271470,-0.1,-0.32,-1
1.05,-112.28,-1,-7.43,-18.41,1697679271580,-0.14,-0.33,-0.99
1.05,-102.75,-1,-4.15,-18.66,1697679271643,-0.08,-0.34,-0.99
1.06,-95.57,-1,-1.73,-18.02,1697679271762,-0.03,-0.33,-1.01
1.06,-93.33,-1,-1.08,-18.98,1697679271842,-0.02,-0.34,-1
1.04,-94.94,-1,-1.54,-18.08,1697679271943,-0.03,-0.32,-0.99
1.04,-95.51,-1,-1.76,-18.56,1697679272051,-0.03,-0.33,-0.99
1.06,-87.31,1,0.87,-18.78,1697679272142,0.02,-0.34,-1
1.02,-85.35,1,1.57,-19.63,1697679272343,0.03,-0.34,-0.96
1.06,-80.03,1,3.47,-20.11,1697679272557,0.06,-0.36,-0.99
1.06,-98.04,-1,-2.8,-20.25,1697679272643,-0.05,-0.37,-1
1.08,-114.92,-1,-9.81,-21.51,1697679272743,-0.18,-0.4,-0.99
1.06,-112.32,-1,-8.44,-20.95,1697679272843,-0.16,-0.38,-0.98
1.07,-116.33,-1,-10.32,-21.23,1697679272943,-0.19,-0.39,-0.98
1.06,-101.56,-1,-3.91,-19.49,1697679273052,-0.07,-0.35,-0.99
1.06,-95.08,-1,-1.74,-19.94,1697679273143,-0.03,-0.36,-0.99
1.06,-94.86,-1,-1.73,-20.83,1697679273322,-0.03,-0.38,-0.99
1.07,-88.13,1,0.65,-20.2,1697679273343,0.01,-0.37,-1
