acceleration,inclination,orientation,pitch,roll,timestamp,x,y,z
1.11,-89.48,1,0.41,-52.18,1705701168503,0.01,-0.88,-0.68
1.12,-89.74,1,0.21,-51.69,1705701168603,0,-0.88,-0.69
1.1,-89.19,1,0.62,-50.75,1705701168725,0.01,-0.85,-0.7
1.1,-90.27,-1,-0.21,-51.67,1705701168803,0,-0.86,-0.68
1.11,-90,-1,0,-51.76,1705701168903,0,-0.87,-0.68
1.11,-88.94,1,0.83,-51.59,1705701169100,0.02,-0.87,-0.69
1.11,-89.74,1,0.21,-52.02,1705701169103,0,-0.88,-0.68
1.1,-89.47,1,0.42,-51.63,1705701169234,0.01,-0.86,-0.68
1.1,-89.2,1,0.62,-51.34,1705701169304,0.01,-0.86,-0.69
1.1,-88.67,1,1.04,-51.33,1705701169404,0.02,-0.86,-0.69
1.11,-90,-1,0,-52.05,1705701169504,0,-0.87,-0.68
1.1,-89.47,1,0.42,-52.38,1705701169604,0.01,-0.87,-0.67
1.1,-90,-1,0,-52.38,1705701169715,0,-0.87,-0.67
1.09,-89.2,1,0.63,-52.29,1705701169804,0.01,-0.86,-0.67
1.1,-88.93,1,0.83,-51.04,1705701169904,0.02,-0.86,-0.69
1.1,-90,-1,0,-51.92,1705701170096,0,-0.87,-0.68
1.1,-89.47,1,0.42,-52.21,1705701170104,0.01,-0.87,-0.68
1.1,-90,-1,0,-52.71,1705701170305,0,-0.87,-0.66
1.1,-89.47,1,0.42,-52.09,1705701170531,0.01,-0.87,-0.68
1.09,-89.22,1,0.63,-53.63,1705701170619,0.01,-0.88,-0.65
1.1,-89.47,1,0.42,-51.66,1705701170719,0.01,-0.86,-0.68
1.1,-89.74,1,0.21,-52.22,1705701170805,0,-0.87,-0.68
1.1,-89.73,1,0.21,-51.8,1705701170905,0,-0.86,-0.68
1.12,-89.21,1,0.62,-51.4,1705701171125,0.01,-0.87,-0.7
1.1,-89.22,1,0.62,-52.5,1705701171126,0.01,-0.88,-0.67
1.1,-89.47,1,0.42,-51.79,1705701171234,0.01,-0.86,-0.68
1.1,-89.47,1,0.42,-52.09,1705701171323,0.01,-0.87,-0.68
1.1,-89.73,1,0.21,-51.96,1705701171406,0,-0.86,-0.68
1.09,-89.46,1,0.42,-51.53,1705701171506,0.01,-0.86,-0.68
1.11,-89.47,1,0.41,-51.76,1705701171605,0.01,-0.87,-0.68
1.1,-88.94,1,0.83,-51.92,1705701171718,0.02,-0.87,-0.68
1.11,-89.22,1,0.62,-52.14,1705701171824,0.01,-0.88,-0.68
1.11,-88.95,1,0.83,-52.17,1705701171906,0.02,-0.88,-0.68
1.1,-89.21,1,0.62,-52.08,1705701172095,0.01,-0.87,-0.68
1.12,-89.21,1,0.62,-51.11,1705701172106,0.01,-0.87,-0.7
1.1,-89.21,1,0.62,-52.08,1705701172212,0.01,-0.87,-0.68
1.11,-88.95,1,0.82,-52.01,1705701172326,0.02,-0.88,-0.68
1.1,-88.67,1,1.04,-51.62,1705701172406,0.02,-0.86,-0.68
1.1,-88.94,1,0.83,-51.46,1705701172506,0.02,-0.86,-0.69
1.1,-89.2,1,0.62,-51.47,1705701172606,0.01,-0.86,-0.69
1.11,-88.68,1,1.03,-51.59,1705701172714,0.02,-0.87,-0.69
1.11,-89.47,1,0.41,-51.44,1705701172827,0.01,-0.87,-0.69
1.11,-89.74,1,0.21,-51.76,1705701172906,0,-0.87,-0.68
1.1,-89.21,1,0.62,-51.92,1705701173105,0.01,-0.87,-0.68
1.1,-89.47,1,0.42,-51.92,1705701173108,0.01,-0.87,-0.68
1.1,-89.22,1,0.62,-52.5,1705701173227,0.01,-0.88,-0.67
1.11,-90,-1,0,-51.85,1705701173323,0,-0.88,-0.69
1.1,-89.47,1,0.42,-52.38,1705701173407,0.01,-0.87,-0.67
1.11,-90,-1,0,-51.89,1705701173507,0,-0.87,-0.68
1.1,-89.73,1,0.21,-51.37,1705701173607,0,-0.86,-0.68
1.1,-89.73,1,0.21,-51.47,1705701173719,0,-0.86,-0.69
1.11,-90,-1,0,-51.85,1705701173979,0,-0.88,-0.69
1.11,-89.74,1,0.21,-51.73,1705701173980,0,-0.87,-0.69
1.1,-89.73,1,0.21,-51.67,1705701174007,0,-0.86,-0.68
1.1,-88.69,1,1.04,-52.2,1705701174107,0.02,-0.87,-0.68
1.11,-88.42,1,1.24,-51.71,1705701174219,0.02,-0.87,-0.69
1.1,-90,-1,0,-52.25,1705701174325,0,-0.87,-0.67
1.1,-88.42,1,1.25,-51.91,1705701174408,0.02,-0.87,-0.68
1.1,-89.2,1,0.63,-51.79,1705701174508,0.01,-0.86,-0.68
1.11,-89.47,1,0.41,-51.76,1705701174608,0.01,-0.87,-0.68
1.09,-90,-1,0,-51.7,1705701174719,0,-0.86,-0.68
1.11,-89.73,1,0.21,-50.86,1705701174969,0,-0.86,-0.7
1.1,-89.2,1,0.63,-51.96,1705701174970,0.01,-0.86,-0.68
1.11,-88.96,1,0.82,-52.3,1705701175008,0.02,-0.88,-0.68
1.1,-89.73,1,0.21,-51.37,1705701175108,0,-0.86,-0.68
1.1,-88.95,1,0.83,-52.21,1705701175215,0.02,-0.87,-0.68
1.11,-89.21,1,0.62,-52.05,1705701175326,0.01,-0.87,-0.68
1.09,-89.2,1,0.63,-51.83,1705701175408,0.01,-0.86,-0.68
1.11,-90.26,-1,-0.21,-51.76,1705701175509,0,-0.87,-0.68
1.09,-88.41,1,1.26,-52.27,1705701175612,0.02,-0.86,-0.67
1.1,-88.94,1,0.83,-51.79,1705701175720,0.02,-0.86,-0.68
1.12,-88.17,1,1.44,-51.67,1705701175987,0.03,-0.88,-0.69
1.1,-89.21,1,0.62,-51.92,1705701175989,0.01,-0.87,-0.68
1.09,-88.66,1,1.05,-51.39,1705701176009,0.02,-0.85,-0.68
1.1,-89.74,1,0.21,-52.38,1705701176126,0,-0.87,-0.67
1.1,-89.47,1,0.42,-51.47,1705701176239,0.01,-0.86,-0.69
1.1,-89.73,1,0.21,-51.8,1705701176353,0,-0.86,-0.68
1.09,-89.73,1,0.21,-51.7,1705701176409,0,-0.86,-0.68
1.11,-88.94,1,0.83,-51.75,1705701176509,0.02,-0.87,-0.68
1.11,-88.94,1,0.83,-51.75,1705701176610,0.02,-0.87,-0.68
1.1,-89.2,1,0.63,-51.96,1705701176716,0.01,-0.86,-0.68
1.1,-89.74,1,0.21,-52.09,1705701176973,0,-0.87,-0.68
1.1,-89.47,1,0.42,-52.09,1705701176974,0.01,-0.87,-0.68
1.11,-88.95,1,0.83,-52.17,1705701177010,0.02,-0.88,-0.68
1.11,-89.22,1,0.62,-52.3,1705701177110,0.01,-0.88,-0.68
1.11,-89.74,1,0.21,-51.73,1705701177213,0,-0.87,-0.69
1.1,-90.53,-1,-0.42,-51.18,1705701177326,-0.01,-0.86,-0.69
1.1,-89.47,1,0.42,-51.34,1705701177410,0.01,-0.86,-0.69
1.1,-89.21,1,0.63,-52.54,1705701177510,0.01,-0.87,-0.67
1.11,-89.22,1,0.62,-52.01,1705701177610,0.01,-0.88,-0.68
1.1,-89.48,1,0.42,-52.84,1705701177713,0.01,-0.88,-0.66
1.1,-89.21,1,0.62,-52.08,1705701177975,0.01,-0.87,-0.68
1.09,-88.94,1,0.84,-52.12,1705701177980,0.02,-0.86,-0.67
1.11,-89.22,1,0.62,-51.85,1705701178011,0.01,-0.88,-0.69
1.1,-89.46,1,0.42,-51.05,1705701178110,0.01,-0.86,-0.69
1.1,-88.94,1,0.84,-52.41,1705701178215,0.02,-0.87,-0.67
1.11,-90,-1,0,-52.18,1705701178323,0,-0.88,-0.68
1.11,-89.22,1,0.62,-52.01,1705701178410,0.01,-0.88,-0.68
1.1,-88.93,1,0.83,-51.33,1705701178511,0.02,-0.86,-0.69
1.11,-90,-1,0,-51.89,1705701178611,0,-0.87,-0.68
1.09,-88.93,1,0.84,-51.53,1705701178717,0.02,-0.86,-0.68
1.1,-89.74,1,0.21,-52.42,1705701178972,0,-0.87,-0.67
1.11,-89.22,1,0.62,-52.63,1705701178973,0.01,-0.88,-0.67
1.1,-89.21,1,0.62,-52.08,1705701179011,0.01,-0.87,-0.68
1.11,-89.22,1,0.62,-52.01,1705701179111,0.01,-0.88,-0.68
1.1,-89.21,1,0.62,-51.92,1705701179212,0.01,-0.87,-0.68
1.11,-89.21,1,0.62,-51.59,1705701179326,0.01,-0.87,-0.69
1.1,-90,-1,0,-51.63,1705701179411,0,-0.86,-0.68
1.11,-89.21,1,0.62,-51.76,1705701179512,0.01,-0.87,-0.68
1.1,-89.73,1,0.21,-51.8,1705701179612,0,-0.86,-0.68
1.11,-89.74,1,0.21,-52.05,1705701179848,0,-0.87,-0.68
1.11,-89.74,1,0.21,-52.34,1705701179849,0,-0.88,-0.68
1.09,-89.74,1,0.21,-52.75,1705701179912,0,-0.87,-0.66
1.11,-91.58,-1,-1.24,-51.42,1705701180112,-0.02,-0.87,-0.69
1.11,-89.47,1,0.41,-51.72,1705701180331,0.01,-0.87,-0.69
1.1,-90.27,-1,-0.21,-51.5,1705701180412,0,-0.86,-0.68
1.1,-89.47,1,0.42,-51.5,1705701180512,0.01,-0.86,-0.68
1.1,-88.94,1,0.83,-51.79,1705701180630,0.02,-0.86,-0.68
1.11,-90,-1,0,-52.47,1705701180857,0,-0.88,-0.68
1.11,-90,-1,0,-52.34,1705701180858,0,-0.88,-0.68
1.11,-89.48,1,0.41,-52.01,1705701180913,0.01,-0.88,-0.68
1.11,-89.21,1,0.62,-52.05,1705701181013,0.01,-0.87,-0.68
1.1,-90,-1,0,-52.55,1705701181125,0,-0.87,-0.67
1.1,-89.21,1,0.63,-52.25,1705701181232,0.01,-0.87,-0.67
1.11,-89.48,1,0.41,-52.34,1705701181323,0.01,-0.88,-0.68
1.1,-89.2,1,0.62,-51.47,1705701181413,0.01,-0.86,-0.69
1.11,-90,-1,0,-51.73,1705701181513,0,-0.87,-0.69
1.1,-88.94,1,0.83,-52.08,1705701181613,0.02,-0.87,-0.68
1.11,-89.74,1,0.21,-52.02,1705701181850,0,-0.88,-0.68
1.12,-90,-1,0,-51.37,1705701181851,0,-0.88,-0.7
1.09,-89.47,1,0.42,-51.83,1705701181914,0.01,-0.86,-0.68
1.1,-89.2,1,0.63,-51.5,1705701182013,0.01,-0.86,-0.68
1.1,-88.94,1,0.83,-51.92,1705701182114,0.02,-0.87,-0.68
1.09,-89.73,1,0.21,-51.83,1705701182218,0,-0.86,-0.68
1.11,-89.47,1,0.41,-51.89,1705701182326,0.01,-0.87,-0.68
1.11,-90.26,-1,-0.21,-51.76,1705701182414,0,-0.87,-0.68
1.09,-89.46,1,0.42,-51.7,1705701182514,0.01,-0.86,-0.68
1.11,-89.47,1,0.41,-51.72,1705701182614,0.01,-0.87,-0.69
1.11,-89.22,1,0.62,-52.18,1705701182850,0.01,-0.88,-0.68
1.1,-89.47,1,0.42,-51.66,1705701182851,0.01,-0.86,-0.68
1.11,-90,-1,0,-51.6,1705701182914,0,-0.87,-0.69
1.12,-89.74,1,0.2,-52.56,1705701183014,0,-0.89,-0.68
1.1,-88.66,1,1.04,-51.2,1705701183115,0.02,-0.86,-0.69
1.11,-89.74,1,0.21,-51.76,1705701183214,0,-0.87,-0.68
1.11,-89.74,1,0.21,-52.18,1705701183328,0,-0.88,-0.68
1.1,-89.74,1,0.21,-51.92,1705701183415,0,-0.87,-0.68
1.11,-88.69,1,1.03,-52.17,1705701183514,0.02,-0.88,-0.68
1.1,-89.2,1,0.63,-51.79,1705701183615,0.01,-0.86,-0.68
1.1,-89.73,1,0.21,-51.96,1705701183850,0,-0.86,-0.68
1.12,-90.26,-1,-0.2,-52.23,1705701183851,0,-0.89,-0.69
1.11,-89.74,1,0.21,-52.02,1705701183915,0,-0.88,-0.68
1.1,-88.41,1,1.24,-51.45,1705701184015,0.02,-0.86,-0.69
1.11,-90.53,-1,-0.41,-52.05,1705701184115,-0.01,-0.87,-0.68
1.11,-90.26,-1,-0.21,-51.85,1705701184218,0,-0.88,-0.69
1.11,-90.26,-1,-0.21,-51.28,1705701184355,0,-0.87,-0.7
1.1,-88.4,1,1.25,-51.65,1705701184417,0.02,-0.86,-0.68
1.11,-88.94,1,0.83,-51.59,1705701184529,0.02,-0.87,-0.69
1.1,-88.95,1,0.83,-52.37,1705701184725,0.02,-0.87,-0.67
1.09,-89.47,1,0.42,-51.83,1705701184726,0.01,-0.86,-0.68
1.1,-89.47,1,0.42,-51.5,1705701184827,0.01,-0.86,-0.68
1.1,-89.46,1,0.42,-51.05,1705701184916,0.01,-0.86,-0.69
1.11,-88.42,1,1.24,-51.42,1705701185016,0.02,-0.87,-0.69
1.1,-89.47,1,0.42,-51.66,1705701185116,0.01,-0.86,-0.68
1.1,-89.73,1,0.21,-51.63,1705701185218,0,-0.86,-0.68
1.11,-89.47,1,0.41,-51.56,1705701185324,0.01,-0.87,-0.69
1.1,-89.47,1,0.42,-51.63,1705701185416,0.01,-0.86,-0.68
1.1,-89.47,1,0.42,-52.09,1705701185523,0.01,-0.87,-0.68
1.11,-89.47,1,0.41,-51.72,1705701185737,0.01,-0.87,-0.69
1.11,-88.96,1,0.82,-52.3,1705701185738,0.02,-0.88,-0.68
1.09,-89.19,1,0.63,-51.11,1705701185831,0.01,-0.85,-0.68
1.1,-88.93,1,0.83,-51.04,1705701185917,0.02,-0.86,-0.69
1.09,-90.27,-1,-0.21,-50.78,1705701186017,0,-0.85,-0.69
1.11,-89.47,1,0.41,-51.44,1705701186126,0.01,-0.87,-0.69
1.11,-90.26,-1,-0.21,-51.89,1705701186228,0,-0.87,-0.68
1.1,-89.2,1,0.62,-51.47,1705701186327,0.01,-0.86,-0.69
1.09,-90,-1,0,-51.54,1705701186417,0,-0.86,-0.68
1.1,-88.93,1,0.83,-51.04,1705701186517,0.02,-0.86,-0.69
1.11,-89.73,1,0.21,-51.31,1705701186730,0,-0.86,-0.69
1.1,-89.73,1,0.21,-51.08,1705701186731,0,-0.85,-0.69
1.1,-89.73,1,0.21,-51.18,1705701186826,0,-0.86,-0.69
1.11,-89.48,1,0.41,-52.18,1705701186917,0.01,-0.88,-0.68
1.1,-90.27,-1,-0.21,-51.47,1705701187018,0,-0.86,-0.69
1.1,-89.46,1,0.42,-51.21,1705701187118,0.01,-0.86,-0.69
1.1,-89.73,1,0.21,-51.8,1705701187222,0,-0.86,-0.68
1.12,-89.22,1,0.62,-51.69,1705701187323,0.01,-0.88,-0.69
1.11,-89.2,1,0.62,-51.3,1705701187418,0.01,-0.86,-0.69
1.11,-89.74,1,0.21,-52.14,1705701187518,0,-0.88,-0.68
1.11,-89.74,1,0.21,-52.05,1705701187728,0,-0.87,-0.68
1.1,-89.47,1,0.42,-51.63,1705701187729,0.01,-0.86,-0.68
1.11,-90,-1,0,-51.44,1705701187824,0,-0.87,-0.69
1.11,-88.96,1,0.82,-52.14,1705701187918,0.02,-0.88,-0.68
1.11,-89.73,1,0.21,-51.31,1705701188018,0,-0.86,-0.69
1.1,-89.47,1,0.42,-51.47,1705701188118,0.01,-0.86,-0.69
1.1,-90,-1,0,-51.05,1705701188218,0,-0.86,-0.69
1.11,-88.69,1,1.03,-52.17,1705701188325,0.02,-0.88,-0.68
1.1,-89.73,1,0.21,-51.05,1705701188418,0,-0.86,-0.69
1.1,-88.93,1,0.83,-51.33,1705701188519,0.02,-0.86,-0.69
1.09,-89.73,1,0.21,-51.41,1705701188720,0,-0.85,-0.68
1.11,-89.47,1,0.41,-51.56,1705701188721,0.01,-0.87,-0.69
1.1,-88.66,1,1.05,-51.36,1705701188824,0.02,-0.86,-0.68
1.11,-88.4,1,1.24,-51,1705701188919,0.02,-0.86,-0.7
1.1,-90.27,-1,-0.21,-51.8,1705701189019,0,-0.86,-0.68
1.1,-89.47,1,0.42,-51.63,1705701189119,0.01,-0.86,-0.68
1.09,-88.67,1,1.05,-51.82,1705701189219,0.02,-0.86,-0.68
1.1,-89.73,1,0.21,-51.63,1705701189325,0,-0.86,-0.68
1.1,-88.93,1,0.84,-51.66,1705701189419,0.02,-0.86,-0.68
1.11,-88.94,1,0.83,-51.75,1705701189603,0.02,-0.87,-0.68
1.12,-88.67,1,1.02,-50.34,1705701189719,0.02,-0.86,-0.72
1.11,-89.21,1,0.62,-51.59,1705701189920,0.01,-0.87,-0.69
1.12,-88.42,1,1.23,-50.94,1705701190020,0.02,-0.87,-0.7
1.11,-89.74,1,0.21,-52.18,1705701190120,0,-0.88,-0.68
1.1,-89.2,1,0.62,-51.47,1705701190220,0.01,-0.86,-0.69
1.1,-89.47,1,0.42,-52.21,1705701190330,0.01,-0.87,-0.68
1.11,-90,-1,0,-52.05,1705701190420,0,-0.87,-0.68
1.1,-89.2,1,0.62,-51.34,1705701190634,0.01,-0.86,-0.69
1.1,-89.73,1,0.21,-51.5,1705701190636,0,-0.86,-0.68
1.09,-88.92,1,0.84,-51.4,1705701190732,0.02,-0.85,-0.68
1.1,-89.46,1,0.42,-51.21,1705701190829,0.01,-0.86,-0.69
1.1,-88.94,1,0.83,-51.92,1705701190921,0.02,-0.87,-0.68
1.11,-89.47,1,0.41,-51.44,1705701191021,0.01,-0.87,-0.69
1.11,-88.69,1,1.03,-51.88,1705701191125,0.02,-0.87,-0.68
1.11,-89.2,1,0.62,-50.98,1705701191228,0.01,-0.86,-0.7
1.11,-88.68,1,1.03,-51.43,1705701191323,0.02,-0.87,-0.69
1.1,-89.73,1,0.21,-51.34,1705701191421,0,-0.86,-0.69
1.11,-89.47,1,0.41,-51.6,1705701191600,0.01,-0.87,-0.69
1.11,-89.47,1,0.41,-51.76,1705701191621,0.01,-0.87,-0.68
1.1,-89.47,1,0.42,-51.92,1705701191721,0.01,-0.87,-0.68
1.1,-89.47,1,0.42,-51.34,1705701191825,0.01,-0.86,-0.69
1.11,-90.53,-1,-0.41,-52.05,1705701191921,-0.01,-0.87,-0.68
1.1,-89.73,1,0.21,-51.05,1705701192021,0,-0.86,-0.69
1.11,-89.47,1,0.41,-51.72,1705701192122,0.01,-0.87,-0.69
1.1,-89.2,1,0.62,-51.47,1705701192221,0.01,-0.86,-0.69
1.1,-89.73,1,0.21,-51.67,1705701192325,0,-0.86,-0.68
1.1,-89.74,1,0.21,-52.09,1705701192422,0,-0.87,-0.68
1.1,-88.93,1,0.84,-51.37,1705701192603,0.02,-0.86,-0.68
1.11,-89.21,1,0.62,-51.59,1705701192622,0.01,-0.87,-0.69
1.1,-88.94,1,0.83,-51.62,1705701192722,0.02,-0.86,-0.68
1.1,-89.73,1,0.21,-51.5,1705701192828,0,-0.86,-0.68
1.12,-88.69,1,1.03,-51.39,1705701192922,0.02,-0.87,-0.7
1.11,-90,-1,0,-51.89,1705701193022,0,-0.87,-0.68
1.1,-88.93,1,0.83,-51.5,1705701193122,0.02,-0.86,-0.68
1.09,-89.46,1,0.42,-51.53,1705701193222,0.01,-0.86,-0.68
1.1,-89.21,1,0.62,-52.21,1705701193326,0.01,-0.87,-0.68
1.1,-89.73,1,0.21,-51.63,1705701193422,0,-0.86,-0.68
1.1,-88.94,1,0.83,-51.62,1705701193611,0.02,-0.86,-0.68
1.1,-88.94,1,0.83,-51.62,1705701193622,0.02,-0.86,-0.68
1.11,-89.47,1,0.41,-51.76,1705701193723,0.01,-0.87,-0.68
1.1,-88.95,1,0.83,-52.21,1705701193824,0.02,-0.87,-0.68
1.09,-89.2,1,0.63,-52.29,1705701193923,0.01,-0.86,-0.67
1.1,-88.67,1,1.04,-51.78,1705701194023,0.02,-0.86,-0.68
1.1,-89.21,1,0.62,-51.92,1705701194123,0.01,-0.87,-0.68
1.11,-89.22,1,0.62,-52.14,1705701194223,0.01,-0.88,-0.68
1.1,-90,-1,0,-51.37,1705701194324,0,-0.86,-0.68
1.09,-89.46,1,0.42,-51.24,1705701194423,0.01,-0.85,-0.68
1.1,-90.53,-1,-0.42,-51.5,1705701194603,-0.01,-0.86,-0.68
1.11,-88.95,1,0.83,-52.04,1705701194623,0.02,-0.87,-0.68
1.11,-89.48,1,0.41,-52.63,1705701194723,0.01,-0.88,-0.67
1.11,-88.69,1,1.03,-52,1705701194826,0.02,-0.88,-0.68
1.09,-89.47,1,0.42,-52.16,1705701194924,0.01,-0.86,-0.67
1.12,-89.48,1,0.41,-52.11,1705701195024,0.01,-0.88,-0.69
1.1,-89.46,1,0.42,-51.37,1705701195125,0.01,-0.86,-0.68
1.11,-89.74,1,0.21,-51.73,1705701195223,0,-0.87,-0.69
1.1,-89.74,1,0.21,-52.51,1705701195480,0,-0.88,-0.67
1.1,-89.47,1,0.42,-52.42,1705701195481,0.01,-0.87,-0.67
1.11,-89.48,1,0.41,-52.18,1705701195524,0.01,-0.88,-0.68
1.1,-88.94,1,0.83,-51.46,1705701195637,0.02,-0.86,-0.69
1.1,-89.47,1,0.42,-52.25,1705701195759,0.01,-0.87,-0.67
1.08,-88.65,1,1.06,-51.59,1705701195828,0.02,-0.85,-0.67
1.11,-89.22,1,0.62,-52.01,1705701195924,0.01,-0.88,-0.68
1.11,-89.47,1,0.41,-51.89,1705701196024,0.01,-0.87,-0.68
1.11,-88.16,1,1.45,-51.87,1705701196127,0.03,-0.87,-0.68
1.11,-90,-1,0,-52.18,1705701196240,0,-0.88,-0.68
1.11,-89.48,1,0.41,-52.18,1705701196482,0.01,-0.88,-0.68
1.09,-89.19,1,0.63,-51.73,1705701196483,0.01,-0.85,-0.67
1.1,-90,-1,0,-51.34,1705701196525,0,-0.86,-0.69
1.11,-88.42,1,1.24,-51.58,1705701196625,0.02,-0.87,-0.69
1.1,-90,-1,0,-51.92,1705701196725,0,-0.87,-0.68
1.12,-89.48,1,0.41,-51.98,1705701196826,0.01,-0.88,-0.69
1.09,-89.19,1,0.63,-51.4,1705701196925,0.01,-0.85,-0.68
1.1,-88.95,1,0.83,-52.21,1705701197025,0.02,-0.87,-0.68
1.1,-89.2,1,0.63,-51.79,1705701197126,0.01,-0.86,-0.68
1.1,-89.48,1,0.42,-52.67,1705701197225,0.01,-0.88,-0.67
1.1,-90.53,-1,-0.42,-52.42,1705701197479,-0.01,-0.87,-0.67
1.09,-88.39,1,1.26,-51.68,1705701197480,0.02,-0.86,-0.68
1.09,-89.46,1,0.42,-51.53,1705701197526,0.01,-0.86,-0.68
1.11,-88.95,1,0.83,-51.72,1705701197626,0.02,-0.87,-0.69
1.1,-89.46,1,0.42,-51.05,1705701197726,0.01,-0.86,-0.69
1.1,-89.2,1,0.62,-51.47,1705701197826,0.01,-0.86,-0.69
1.1,-88.16,1,1.46,-52.36,1705701197926,0.03,-0.87,-0.67
1.1,-89.74,1,0.21,-51.92,1705701198026,0,-0.87,-0.68
1.11,-89.21,1,0.62,-51.88,1705701198126,0.01,-0.87,-0.68
1.11,-89.74,1,0.21,-52.05,1705701198226,0,-0.87,-0.68
1.12,-90.26,-1,-0.2,-51.82,1705701198475,0,-0.88,-0.69
1.1,-89.47,1,0.42,-52.25,1705701198476,0.01,-0.87,-0.67
1.11,-89.48,1,0.41,-52.18,1705701198526,0.01,-0.88,-0.68
1.11,-90,-1,0,-51.89,1705701198626,0,-0.87,-0.68
1.11,-88.94,1,0.83,-51.75,1705701198726,0.02,-0.87,-0.68
1.1,-89.2,1,0.63,-51.66,1705701198827,0.01,-0.86,-0.68
1.11,-88.69,1,1.03,-52.17,1705701198927,0.02,-0.88,-0.68
1.11,-89.74,1,0.21,-52.05,1705701199027,0,-0.87,-0.68
1.1,-88.94,1,0.84,-51.95,1705701199127,0.02,-0.86,-0.68
1.11,-90.53,-1,-0.41,-51.14,1705701199227,-0.01,-0.86,-0.7
1.1,-88.69,1,1.04,-52.99,1705701199475,0.02,-0.88,-0.66
1.09,-89.46,1,0.42,-51.53,1705701199627,0.01,-0.86,-0.68
1.12,-88.42,1,1.23,-51.07,1705701199727,0.02,-0.87,-0.7
1.1,-89.47,1,0.42,-51.92,1705701199827,0.01,-0.87,-0.68
1.1,-89.22,1,0.62,-52.79,1705701199928,0.01,-0.88,-0.67
1.11,-90,-1,0,-52.18,1705701200028,0,-0.88,-0.68
1.1,-89.21,1,0.62,-52.08,1705701200128,0.01,-0.87,-0.68
1.1,-89.2,1,0.63,-51.79,1705701200356,0.01,-0.86,-0.68
1.11,-89.47,1,0.41,-50.85,1705701200357,0.01,-0.86,-0.7
1.11,-88.95,1,0.83,-51.72,1705701200428,0.02,-0.87,-0.69
1.11,-89.23,1,0.62,-52.88,1705701200528,0.01,-0.89,-0.67
1.1,-89.21,1,0.63,-52.25,1705701200634,0.01,-0.87,-0.67
1.1,-89.74,1,0.21,-52.25,1705701200754,0,-0.87,-0.67
1.12,-89.23,1,0.61,-52.23,1705701200828,0.01,-0.89,-0.69
1.11,-89.74,1,0.21,-52.05,1705701200928,0,-0.87,-0.68
1.12,-89.23,1,0.61,-52.68,1705701201028,0.01,-0.89,-0.68
1.1,-89.48,1,0.42,-52.51,1705701201128,0.01,-0.88,-0.67
1.09,-89.2,1,0.63,-51.83,1705701201370,0.01,-0.86,-0.68
1.1,-90.53,-1,-0.42,-52.38,1705701201371,-0.01,-0.87,-0.67
1.1,-89.47,1,0.42,-52.25,1705701201429,0.01,-0.87,-0.67
1.1,-88.67,1,1.04,-51.78,1705701201529,0.02,-0.86,-0.68
1.11,-89.48,1,0.41,-52.34,1705701201629,0.01,-0.88,-0.68
1.1,-89.73,1,0.21,-51.96,1705701201729,0,-0.86,-0.68
1.1,-89.22,1,0.62,-52.5,1705701201829,0.01,-0.88,-0.67
1.1,-89.74,1,0.21,-52.38,1705701201929,0,-0.87,-0.67
1.11,-89.47,1,0.41,-52.05,1705701202029,0.01,-0.87,-0.68
1.11,-88.69,1,1.03,-51.88,1705701202129,0.02,-0.87,-0.68
1.11,-89.74,1,0.21,-52.63,1705701202346,0,-0.88,-0.67
1.11,-89.48,1,0.41,-52.18,1705701202347,0.01,-0.88,-0.68
1.1,-90.53,-1,-0.42,-51.92,1705701202430,-0.01,-0.87,-0.68
1.12,-89.48,1,0.41,-52.55,1705701202530,0.01,-0.89,-0.68
1.1,-88.95,1,0.83,-52.54,1705701202629,0.02,-0.87,-0.67
1.1,-88.68,1,1.04,-51.91,1705701202729,0.02,-0.87,-0.68
1.11,-90.53,-1,-0.41,-51.76,1705701202829,-0.01,-0.87,-0.68
1.1,-89.47,1,0.42,-52.21,1705701202930,0.01,-0.87,-0.68
1.1,-89.47,1,0.42,-51.66,1705701203030,0.01,-0.86,-0.68
1.1,-89.47,1,0.42,-51.96,1705701203130,0.01,-0.86,-0.68
1.12,-88.97,1,0.82,-52.51,1705701203352,0.02,-0.89,-0.68
1.1,-89.47,1,0.42,-51.63,1705701203353,0.01,-0.86,-0.68
1.1,-88.94,1,0.83,-51.92,1705701203461,0.02,-0.87,-0.68
1.11,-90.26,-1,-0.21,-52.05,1705701203530,0,-0.87,-0.68
1.11,-88.95,1,0.83,-52.04,1705701203630,0.02,-0.87,-0.68
1.1,-89.74,1,0.21,-51.92,1705701203730,0,-0.87,-0.68
1.1,-89.21,1,0.62,-52.21,1705701203830,0.01,-0.87,-0.68
1.11,-90,-1,0,-52.18,1705701203962,0,-0.88,-0.68
1.09,-89.73,1,0.21,-52.16,1705701204031,0,-0.86,-0.67
1.1,-88.93,1,0.83,-51.17,1705701204131,0.02,-0.86,-0.69
1.12,-89.22,1,0.62,-52.43,1705701204347,0.01,-0.88,-0.68
1.11,-89.22,1,0.62,-52.59,1705701204348,0.01,-0.88,-0.68
1.11,-89.47,1,0.41,-51.72,1705701204468,0.01,-0.87,-0.69
1.11,-88.95,1,0.83,-52.34,1705701204531,0.02,-0.88,-0.68
1.11,-89.48,1,0.41,-52.01,1705701204631,0.01,-0.88,-0.68
1.1,-89.21,1,0.62,-52.21,1705701204731,0.01,-0.87,-0.68
