unixTimestamp,CP3_value,CP3_status,C3_value,C3_status,F5_value,F5_status,PO3_value,PO3_status,PO4_value,PO4_status,F6_value,F6_status,C4_value,C4_status,CP4_value,CP4_status
1705701157966,2.63,great,4.93,great,3.65,great,7.01,great,5.92,great,4.43,great,5.02,great,3.89,great
1705701158380,3.06,great,7.46,great,3.76,great,10.46,good,4.88,great,5.47,great,4.82,great,3.69,great
1705701158460,2.6,great,6.32,great,4.42,great,5.15,great,3.78,great,4.27,great,4.2,great,4.81,great
1705701158715,5.38,great,8.56,great,6.34,great,4.95,great,5.58,great,10.58,good,7.57,great,7.13,great
1705701158965,4.61,great,17.57,bad,7.78,great,13.74,good,3.98,great,11.2,good,7.65,great,6.07,great
1705701159378,3.18,great,6.73,great,3.69,great,15.16,bad,3.78,great,4.01,great,11.31,good,4.56,great
1705701159540,2.86,great,4.83,great,2.24,great,8.07,great,3.6,great,5.54,great,14.64,good,3.72,great
1705701159711,2.79,great,9.62,great,3.64,great,7.82,great,6.65,great,6.52,great,11.05,good,4.06,great
1705701159957,2.29,great,2.38,great,2.13,great,5.23,great,3.86,great,6.34,great,12.71,good,2.92,great
1705701160356,2.92,great,5.16,great,5.67,great,6.13,great,3.87,great,5.5,great,6.9,great,4.24,great
1705701160463,3.99,great,9.75,great,3.63,great,16.26,bad,5.56,great,4.92,great,5.85,great,5.68,great
1705701160717,2.32,great,6.74,great,2.28,great,6.9,great,4.68,great,3.58,great,4.06,great,3.3,great
1705701160964,1.83,great,6.14,great,3.04,great,12.79,good,3.7,great,3.19,great,2.37,great,3.52,great
1705701161355,3.8,great,9.09,great,3.19,great,7.29,great,5.33,great,7.67,great,5.01,great,4.82,great
1705701161480,3.75,great,8.29,great,2.74,great,8.54,great,4.71,great,4.9,great,4.88,great,4.28,great
1705701161711,2.64,great,3.78,great,3.2,great,7.45,great,2.94,great,4.2,great,3.46,great,3.92,great
1705701161960,2.84,great,3.07,great,3.52,great,4.94,great,3.81,great,3.17,great,2.3,great,2.61,great
1705701162354,3.39,great,6.81,great,4.17,great,10.25,good,3.03,great,5.75,great,4.23,great,3.44,great
1705701162468,3.54,great,3.7,great,3.25,great,8.48,great,5,great,3.22,great,5.52,great,4.92,great
1705701162713,2.52,great,3.57,great,3.3,great,9.75,great,4.76,great,3.77,great,4.83,great,3.13,great
1705701162964,3.3,great,5.47,great,3.83,great,3.91,great,2.5,great,5.06,great,3.79,great,3.45,great
1705701163352,2.41,great,3.44,great,3.5,great,9.11,great,3.62,great,4.45,great,3.23,great,2.91,great
1705701163465,2.59,great,3.79,great,3.44,great,8.24,great,3.14,great,5.22,great,4.25,great,2.89,great
1705701163714,2.83,great,8.14,great,5.24,great,4.19,great,2.69,great,5.16,great,4.19,great,3.11,great
1705701163965,3.82,great,4.23,great,3.8,great,3.67,great,6.96,great,5.24,great,5.54,great,5.09,great
1705701164241,3.85,great,11.58,good,3.59,great,27.65,bad,4.88,great,4.76,great,8.77,great,4.86,great
1705701164463,8.59,great,18.5,bad,8.28,great,35.84,bad,6.11,great,13.37,good,21.09,bad,7.68,great
1705701164711,3.48,great,4.12,great,7.88,great,53.39,bad,10.01,good,8.4,great,26.15,bad,5.53,great
1705701164960,2.44,great,13.44,good,12.17,good,16.92,bad,29.46,bad,11.62,good,25.36,bad,3.47,great
1705701165226,2.54,great,8.7,great,8.14,great,32.05,bad,10.22,good,4.51,great,9.8,great,4.44,great
1705701165459,3.3,great,6.75,great,11.15,good,131.87,bad,6.41,great,9.19,great,31.51,bad,3.84,great
1705701165731,2.81,great,11.33,good,5.43,great,23.95,bad,17.35,bad,4.18,great,52.65,bad,3.46,great
1705701165974,3.4,great,6.25,great,5.9,great,47.31,bad,15.12,bad,7.52,great,34.09,bad,3.71,great
1705701166275,4.12,great,6.17,great,3.22,great,40.08,bad,6.3,great,7.32,great,26.28,bad,2.5,great
1705701166539,3.93,great,10.78,good,3.95,great,35.6,bad,5.57,great,5.66,great,12.83,good,4.96,great
1705701166715,3.17,great,8.58,great,15.57,bad,11.11,good,4.94,great,6.14,great,22.5,bad,3.06,great
1705701166962,2.86,great,4.63,great,16.53,bad,5.19,great,5.07,great,4.33,great,10.47,good,2.89,great
1705701167235,1.93,great,4.11,great,8.34,great,9,great,4.06,great,4.38,great,8.55,great,2.84,great
1705701167471,2.69,great,4.91,great,3.26,great,6.44,great,3.95,great,5.04,great,16.19,bad,4.25,great
1705701167720,3.68,great,8.39,great,3.91,great,7.37,great,4.46,great,4.48,great,7.41,great,4.76,great
1705701167980,2.92,great,7.83,great,3.99,great,7.19,great,3.35,great,8,great,5.62,great,3.64,great
1705701168254,2.04,great,7.62,great,3.41,great,10.75,good,5.13,great,7.65,great,9.06,great,3.65,great
1705701168498,3.49,great,3.02,great,3.35,great,9.16,great,3.96,great,2.68,great,5.94,great,3.55,great
1705701168728,3.04,great,8.15,great,2.72,great,10.03,good,4.92,great,3.42,great,3.93,great,3.56,great
1705701169106,2.41,great,8.14,great,7.02,great,14.22,good,4.72,great,7,great,7.6,great,5.18,great
1705701169237,2.39,great,5.47,great,6.26,great,6.75,great,2.88,great,3.12,great,4.08,great,2.74,great
1705701169465,4.06,great,3.78,great,12.63,good,8.44,great,5.8,great,4.84,great,5.35,great,5.05,great
1705701169714,5.2,great,4.13,great,8.9,great,8.48,great,6.66,great,5.57,great,4.56,great,4.65,great
1705701170094,3.84,great,7.46,great,4.23,great,13.59,good,4.63,great,3.72,great,4.38,great,4.21,great
1705701170212,3.16,great,5.63,great,5.22,great,9.08,great,3.56,great,3.74,great,3.42,great,2.92,great
1705701170456,2.74,great,8.23,great,9.98,great,9.37,great,4.72,great,4.53,great,4.81,great,3.74,great
1705701170717,3.92,great,4.95,great,21.36,bad,4.91,great,5.18,great,3.76,great,5.27,great,3.94,great
1705701171125,4.6,great,6.08,great,5.54,great,6.17,great,6.02,great,4.61,great,4.91,great,4.04,great
1705701171226,3.36,great,8.27,great,3.48,great,3.89,great,5.52,great,7.97,great,3.98,great,5.1,great
1705701171463,8.37,great,11.43,good,11.43,good,16.5,bad,16.92,bad,13.65,good,12.63,good,14.6,good
1705701171716,6.6,great,5.36,great,6.04,great,9.63,great,10.23,good,7.04,great,8.61,great,9.19,great
1705701172096,2.94,great,5.71,great,3.13,great,9,great,4.77,great,3.63,great,4.07,great,2.64,great
1705701172210,3.18,great,3.85,great,2.99,great,4.64,great,5.55,great,4.66,great,3.73,great,3.33,great
1705701172463,3.1,great,5.54,great,3.72,great,5.89,great,5.34,great,3.96,great,3.93,great,4.44,great
1705701172711,2.96,great,4.47,great,3.19,great,4.59,great,4.74,great,3.92,great,4.31,great,4.49,great
1705701173107,2.87,great,7.32,great,7.9,great,4.14,great,2.67,great,5.59,great,4.57,great,3.5,great
1705701173221,2.78,great,3.72,great,3.24,great,5.94,great,3.17,great,3.46,great,3.97,great,4.14,great
1705701173477,2.87,great,7.61,great,4.06,great,2.93,great,2.87,great,4.29,great,2.95,great,2.73,great
1705701173716,3.97,great,4.01,great,3.08,great,5.02,great,3.48,great,5.17,great,3.35,great,4.62,great
1705701174006,4.05,great,4,great,2.98,great,3.8,great,3.75,great,5.49,great,4.19,great,5.1,great
1705701174227,3.35,great,5.72,great,2.86,great,3.75,great,4.13,great,3.37,great,3.94,great,4.09,great
1705701174486,4.06,great,10.91,good,2.97,great,3.22,great,3,great,4.62,great,3.47,great,3.85,great
1705701174747,1.98,great,5.07,great,3.03,great,2.38,great,3.39,great,3.22,great,3.27,great,2.23,great
1705701174979,2.73,great,5.82,great,2.42,great,5.06,great,5.62,great,4.22,great,4.31,great,4.7,great
1705701175214,3.15,great,5.54,great,2.26,great,3.66,great,4.43,great,4.75,great,3.79,great,4.62,great
1705701175468,3.52,great,7.41,great,2.81,great,5.5,great,4.84,great,5.02,great,2.98,great,3.81,great
1705701175726,2.47,great,6.51,great,2.48,great,2.74,great,3.2,great,3.38,great,3.63,great,3.5,great
1705701175994,4.04,great,6.47,great,3.4,great,3.84,great,3.7,great,4.69,great,4.22,great,3.99,great
1705701176237,3.19,great,18.79,bad,6,great,6.26,great,5.06,great,5.76,great,23.88,bad,3.81,great
1705701176471,7.17,great,11.78,good,9.66,great,42.8,bad,7.8,great,24.07,bad,18.03,bad,8.53,great
1705701176715,4.46,great,13.21,good,10.18,good,27.77,bad,4.16,great,8.09,great,31.48,bad,4.73,great
1705701176979,3.64,great,14.8,good,14.13,good,24.06,bad,6.16,great,7.59,great,26.9,bad,3.72,great
1705701177209,4.49,great,10.86,good,10.38,good,6.3,great,10.19,good,11.86,good,20.97,bad,5.65,great
1705701177467,3.34,great,12.19,good,21.3,bad,26.58,bad,6.76,great,14.73,good,13.99,good,3.97,great
1705701177710,5.69,great,11.03,good,16.88,bad,20.51,bad,10.66,good,20.22,bad,10.09,good,6.51,great
1705701177978,2.94,great,10.86,good,10.68,good,115.2,bad,11.63,good,5.17,great,17.17,bad,3.33,great
1705701178213,3.16,great,10.45,good,8.81,great,229.8,bad,16.55,bad,4.65,great,17.76,bad,2.68,great
1705701178463,3.93,great,17.75,bad,4.54,great,182.38,bad,15.1,bad,6.39,great,12.49,good,5.09,great
1705701178722,2.68,great,13.24,good,2.27,great,100.86,bad,10.76,good,4.73,great,7.25,great,3.52,great
1705701178979,2.89,great,8.82,great,4.14,great,62.48,bad,8.85,great,6.46,great,10.18,good,2.96,great
1705701179211,3.93,great,8.08,great,4.29,great,18.35,bad,3.09,great,5.54,great,67.4,bad,4.81,great
1705701179465,2.85,great,3.55,great,2.85,great,12.78,good,6,great,4.62,great,22.3,bad,3.72,great
1705701179853,2.87,great,6.04,great,2.87,great,17.48,bad,5.8,great,3.63,great,8.14,great,3.48,great
1705701179964,2.21,great,6.9,great,3.1,great,14.48,good,4.41,great,5.29,great,7.22,great,2.64,great
1705701180210,3.91,great,4.52,great,3.73,great,15.36,bad,5.43,great,5.86,great,6.01,great,5.55,great
1705701180465,2.73,great,3.8,great,3.67,great,12.85,good,4.7,great,2.28,great,3.19,great,4.61,great
1705701180858,3.62,great,6.23,great,4.45,great,9.95,great,6.26,great,5.8,great,8.04,great,3.38,great
1705701180967,2.97,great,6.24,great,2.78,great,4.57,great,3.12,great,5.98,great,7,great,5.15,great
1705701181227,1.83,great,11.98,good,2.78,great,4.5,great,4.11,great,6.82,great,4.19,great,4.04,great
1705701181470,3.99,great,18.34,bad,3.81,great,4.91,great,5.43,great,5.22,great,3.97,great,3.03,great
1705701181854,3.73,great,5.68,great,2.38,great,2.87,great,8.4,great,4.25,great,4.34,great,3.9,great
1705701181967,2.96,great,4.73,great,2.41,great,5.95,great,4.58,great,4.12,great,3.6,great,3.02,great
1705701182213,5.05,great,8.56,great,3.98,great,5.36,great,5.44,great,9.16,great,9.03,great,6.03,great
1705701182460,4.97,great,7.23,great,3.03,great,12.53,good,5.2,great,4.53,great,8.21,great,5.03,great
1705701182855,3.44,great,2.77,great,3.46,great,4.88,great,2.88,great,3.67,great,3.93,great,2.6,great
1705701182976,3.55,great,13.18,good,6.95,great,9.58,great,4.91,great,21.29,bad,14.66,good,8.1,great
1705701183208,8.57,great,17.32,bad,12.95,good,8.14,great,8.95,great,37.66,bad,27.24,bad,15.39,bad
1705701183463,3.02,great,10.69,good,7.9,great,9.04,great,5.43,great,14.34,good,8.71,great,3.84,great
1705701183849,2.33,great,10.5,good,6.14,great,10.54,good,5.15,great,5.56,great,4.35,great,3.04,great
1705701183963,2.85,great,11.4,good,8.69,great,5.05,great,4.63,great,4.95,great,2.98,great,4.47,great
1705701184212,2.57,great,8.53,great,3.69,great,4.77,great,3.82,great,3.59,great,3.4,great,2.53,great
1705701184526,3.22,great,10.78,good,3.21,great,7.51,great,4.3,great,3.56,great,4.92,great,3.4,great
1705701184733,3.13,great,5.94,great,2.43,great,14.27,good,4.89,great,3.67,great,4.66,great,3.69,great
1705701184962,4.16,great,6.54,great,6.14,great,4.63,great,4.02,great,3.75,great,4.68,great,3.35,great
1705701185214,3.39,great,10.79,good,6.05,great,6.6,great,5.01,great,4.31,great,7.05,great,4.4,great
1705701185463,3.13,great,11,good,4.66,great,20.05,bad,3.44,great,5.16,great,8.06,great,3.24,great
1705701185744,3.7,great,10.22,good,4.08,great,31.83,bad,4.63,great,4.4,great,10.61,good,5.45,great
1705701185966,2.86,great,7.07,great,5.61,great,9.33,great,4.45,great,4.03,great,7.04,great,3.94,great
1705701186244,3.58,great,8.47,great,6.28,great,11.03,good,5.78,great,3.96,great,9.31,great,3.93,great
1705701186462,3.49,great,7.27,great,13.45,good,9.99,great,4.46,great,6.16,great,13.27,good,4.6,great
1705701186740,3.82,great,12.02,good,6.4,great,11.12,good,5.36,great,13.23,good,10.65,good,3.29,great
1705701186968,2.25,great,5.82,great,4.09,great,11.1,good,4.31,great,4.9,great,5.51,great,4.33,great
1705701187217,2.92,great,15.67,bad,3.5,great,5.64,great,4.61,great,4.05,great,5.1,great,3.55,great
1705701187460,3.36,great,9.03,great,3.41,great,4.03,great,3.56,great,4.75,great,5.65,great,4.3,great
1705701187732,5.02,great,6.88,great,6.01,great,6.59,great,5.47,great,4.44,great,5.29,great,4.6,great
1705701187961,3.69,great,7.59,great,6.15,great,4.95,great,3.08,great,6,great,8.82,great,3.56,great
1705701188212,2.31,great,9.86,great,3.05,great,6.17,great,3.27,great,3.68,great,10.34,good,3.19,great
1705701188464,3.42,great,4.34,great,3.88,great,4.88,great,4.17,great,3.97,great,6.81,great,3.97,great
1705701188725,2.4,great,2.67,great,3.11,great,3.49,great,2.94,great,5.31,great,4.61,great,2.91,great
1705701188963,3.55,great,11.22,good,3.53,great,4.29,great,4.66,great,4.82,great,4.31,great,4.06,great
1705701189212,2.73,great,15.42,bad,2.59,great,5.52,great,4.62,great,4.48,great,3.36,great,3.91,great
1705701189603,2.55,great,5.15,great,3.55,great,5.14,great,3.07,great,5,great,4.62,great,3.78,great
1705701189718,2.8,great,5.68,great,2.61,great,3.8,great,3.87,great,2.87,great,3.08,great,3.03,great
1705701189959,2.99,great,12.34,good,5.55,great,2.89,great,3.56,great,4.33,great,5.4,great,3,great
1705701190216,4.12,great,4.13,great,4.3,great,3.38,great,3.32,great,3.68,great,4.09,great,3.43,great
1705701190633,3.57,great,5.86,great,3.39,great,3.69,great,3.85,great,4.14,great,3.31,great,3.51,great
1705701190722,3.21,great,8.3,great,5.43,great,4.41,great,3.81,great,6.95,great,6.01,great,3.57,great
1705701190977,4.26,great,6.37,great,2.97,great,4.45,great,4.61,great,5.06,great,6.57,great,4.57,great
1705701191221,3.42,great,10.21,good,3.34,great,3.56,great,4.38,great,5.11,great,4.86,great,4.64,great
1705701191599,3.11,great,10.13,good,2.95,great,4.9,great,3.49,great,5.72,great,4.09,great,4.41,great
1705701191706,4.1,great,5.6,great,3.51,great,3.81,great,4.92,great,5.48,great,6.77,great,5.03,great
1705701191961,6.37,great,6.04,great,4.84,great,2.68,great,4.54,great,5.51,great,6.06,great,5.01,great
1705701192215,3.58,great,14.24,good,3.11,great,9.14,great,4.59,great,4.95,great,9.58,great,3,great
1705701192606,3.3,great,3.72,great,2.72,great,17.34,bad,3.52,great,3.86,great,3.04,great,3.18,great
1705701192716,3.19,great,5.93,great,4,great,4.27,great,3.65,great,2.87,great,6.3,great,4.07,great
1705701192960,3.52,great,13.54,good,5.39,great,7.37,great,5.2,great,4.14,great,4.17,great,3.43,great
1705701193213,2.94,great,7.25,great,2.71,great,10.01,good,2.94,great,2.65,great,6.09,great,2.43,great
1705701193611,2.53,great,2.92,great,3.49,great,9.45,great,3.07,great,4.38,great,4.95,great,2.87,great
1705701193730,5.04,great,7.71,great,2.38,great,9.36,great,3.34,great,4.92,great,8.85,great,3.99,great
1705701193960,2.96,great,5.96,great,2.97,great,9.43,great,3.88,great,2.88,great,4.76,great,2.36,great
1705701194219,2.93,great,6.18,great,2.08,great,22.37,bad,4.2,great,3.77,great,4.28,great,4.55,great
1705701194606,2.49,great,12.52,good,3.46,great,38.53,bad,2.49,great,5.98,great,8.01,great,4.07,great
1705701194711,2.54,great,6.65,great,2.71,great,44.7,bad,3.16,great,4.24,great,10.56,good,3.75,great
1705701194968,3.84,great,2.09,great,2.78,great,21.44,bad,2.59,great,4.77,great,5.28,great,4.97,great
1705701195219,3.03,great,6.6,great,3.4,great,8.39,great,4.74,great,4.08,great,4.92,great,3.66,great
1705701195486,2.81,great,10.3,good,2.43,great,7.3,great,2.74,great,3.2,great,6.47,great,2.04,great
1705701195735,2.12,great,5.37,great,3.15,great,4.31,great,3.29,great,4.53,great,3.15,great,2.47,great
1705701195970,2.43,great,4.26,great,3.19,great,3.57,great,2.6,great,4.44,great,5.15,great,3.39,great
1705701196239,4.14,great,8.81,great,4.47,great,4.76,great,3,great,4.57,great,6.13,great,3.77,great
1705701196485,2.62,great,2.33,great,2.14,great,3.88,great,3.23,great,4.4,great,3.27,great,3.15,great
1705701196711,2.34,great,7.53,great,2.86,great,4.12,great,2.46,great,3.68,great,4.22,great,3.54,great
1705701196959,3,great,7.51,great,3.37,great,4.42,great,4.13,great,4.71,great,6.31,great,2.87,great
1705701197211,3.25,great,4.13,great,2.34,great,3.12,great,4.09,great,2.5,great,3.38,great,3.75,great
1705701197484,2.85,great,4.26,great,2.66,great,3.41,great,2.82,great,3.71,great,3.38,great,3.26,great
1705701197713,3.34,great,3.71,great,2.7,great,5.14,great,3.97,great,5.12,great,4.99,great,4.15,great
1705701197963,3.06,great,2.75,great,2.09,great,4.14,great,3.91,great,3.12,great,4.17,great,3.06,great
1705701198220,2.15,great,6.32,great,2.38,great,8.54,great,3.01,great,3.83,great,2.55,great,2.44,great
1705701198482,2.07,great,6.99,great,2.49,great,5.14,great,2.99,great,3.56,great,4.13,great,2.65,great
1705701198713,2.69,great,4.34,great,2.89,great,2.73,great,4.07,great,3.65,great,3.28,great,3.29,great
1705701198966,2.11,great,3.4,great,2.62,great,4.15,great,3.35,great,3.58,great,4.29,great,3.57,great
1705701199214,3.02,great,5.19,great,2.42,great,8.24,great,5.71,great,5.13,great,4.45,great,4.14,great
1705701199481,3.21,great,2.29,great,1.85,great,4.13,great,3.69,great,5.19,great,4.97,great,4.39,great
1705701199711,3.75,great,4.27,great,3.35,great,5.77,great,3.43,great,4.92,great,6.19,great,4.25,great
1705701199965,3.49,great,6.46,great,2.93,great,4.44,great,3.99,great,3.56,great,6.8,great,3.98,great
1705701200364,2.42,great,3.04,great,1.72,great,5.02,great,2.81,great,3.36,great,4.1,great,3.38,great
1705701200467,4.04,great,6.65,great,3.83,great,4.48,great,5.87,great,6.93,great,8.6,great,6.79,great
1705701200752,2.24,great,4.49,great,2.5,great,5.55,great,2.56,great,6.14,great,4.05,great,4.03,great
1705701200967,3.5,great,2.52,great,3.79,great,10.04,good,3.83,great,7.91,great,8.48,great,3.02,great
1705701201374,5.12,great,17.52,bad,4.01,great,13.42,good,3.42,great,20.49,bad,13.5,good,5.78,great
1705701201464,2.62,great,6.89,great,3.49,great,14,good,4.51,great,10.49,good,19.16,bad,3.35,great
1705701201713,2.17,great,5.38,great,3.33,great,5.38,great,6.51,great,8.78,great,11.62,good,2.99,great
1705701201962,2.3,great,9.49,great,3.52,great,15.99,bad,4.87,great,6.15,great,19.4,bad,3.98,great
1705701202351,5.25,great,13.22,good,5.15,great,36.72,bad,9.29,great,11.95,good,21.07,bad,5.31,great
1705701202467,2.52,great,13.02,good,8.09,great,45.88,bad,7.95,great,9.43,great,19.74,bad,3.6,great
1705701202713,4.33,great,15.58,bad,11.47,good,35.65,bad,6.21,great,14.01,good,32.84,bad,4.71,great
1705701202969,7.87,great,18.98,bad,10.36,good,31.89,bad,11.01,good,24.12,bad,29.29,bad,8.4,great
1705701203348,4.05,great,8.57,great,10.76,good,34.66,bad,8.39,great,9.11,great,14.44,good,5.26,great
1705701203457,7.01,great,20.39,bad,28.03,bad,151.8,bad,6.08,great,14.72,good,23.13,bad,7.86,great
1705701203711,2.45,great,12.71,good,8.14,great,230.98,bad,10.02,good,16.85,bad,51.86,bad,4.17,great
1705701203957,6.34,great,7.89,great,6.29,great,94.76,bad,11.9,good,7.35,great,21.12,bad,7.9,great
1705701204996,5.18,great,24.43,bad,8.88,great,97.83,bad,10.48,good,18.46,bad,7.53,great,8.62,great
1705701205024,3.27,great,22.15,bad,6.9,great,45.86,bad,48.58,bad,8.47,great,12.56,good,4.18,great
1705701205040,2.94,great,16.05,bad,3.31,great,33.95,bad,13.87,good,7.09,great,14.69,good,4.03,great
1705701205057,4.74,great,12.1,good,26.75,bad,29.92,bad,7.62,great,6.4,great,14.11,good,5.46,great
1705701205251,2.55,great,15.11,bad,17.21,bad,7.22,great,2.51,great,8.21,great,10.43,good,3.46,great
1705701205469,2.25,great,7.86,great,5.72,great,9.7,great,5,great,8.01,great,7.05,great,3.41,great
1705701205742,2.81,great,7.61,great,4.09,great,9.49,great,5.8,great,4.76,great,17.67,bad,4.3,great
1705701205968,2.89,great,10.08,good,2.54,great,13.79,good,3.81,great,4.41,great,20.7,bad,3.69,great
1705701206268,1.94,great,7.87,great,1.45,noContact,11.02,good,4.15,great,3.71,great,9.07,great,2.1,great
1705701206485,3.6,great,7.24,great,2.74,great,7.51,great,4.54,great,3.02,great,6.64,great,3.11,great
1705701206717,2.14,great,8.23,great,2.35,great,11.52,good,3.72,great,5.3,great,4.42,great,3.33,great
1705701206961,2.75,great,2.86,great,3.97,great,10.43,good,4.93,great,4.68,great,5.03,great,4.73,great
1705701207237,2.44,great,4.86,great,2.69,great,7.2,great,3.73,great,4.96,great,4.53,great,2.93,great
1705701207465,2.33,great,6.59,great,2,great,7.98,great,2.63,great,4.64,great,5.87,great,3.21,great
1705701207727,2.62,great,3.19,great,3.48,great,5.24,great,5.07,great,3.79,great,5.1,great,3.02,great
1705701207965,2.38,great,3.73,great,2.81,great,9.36,great,3.38,great,4.33,great,5.68,great,3.28,great
1705701208223,3.13,great,6.98,great,3.68,great,12.78,good,4.28,great,4.07,great,5.86,great,3.02,great
1705701208464,2.24,great,4.63,great,3.6,great,4.06,great,2.59,great,3.82,great,4.48,great,2.55,great
1705701208703,4.97,great,5,great,2.65,great,5.61,great,3.75,great,5.18,great,5.85,great,5,great
1705701208956,8.43,great,23.61,bad,6.31,great,42.15,bad,10.52,good,12.01,good,26.89,bad,8.51,great
1705701209232,7.51,great,3.99,great,38.36,bad,74.26,bad,8.86,great,29.75,bad,34.6,bad,6.6,great
1705701209468,2.92,great,7.79,great,33.66,bad,38.49,bad,5.7,great,19.34,bad,26.55,bad,3.5,great
1705701209711,5.78,great,34.48,bad,22,bad,66.66,bad,24.99,bad,17.62,bad,19.36,bad,6.57,great
1705701209970,3.57,great,21.13,bad,12.89,good,35.52,bad,15.67,bad,8.47,great,20.39,bad,4.42,great
1705701210227,2.85,great,15.83,bad,9.08,great,4.05,great,17.85,bad,3.78,great,55.69,bad,4.62,great
1705701210466,3.9,great,19.89,bad,4.69,great,29.28,bad,12.17,good,7.35,great,32.74,bad,4.09,great
1705701210718,2.75,great,14.85,good,4.15,great,75.54,bad,23.62,bad,5.75,great,16.62,bad,3.35,great
1705701211107,2.72,great,9.85,great,1.9,great,52.51,bad,11.36,good,4.6,great,13.98,good,2.68,great
1705701211213,3.63,great,8.87,great,4.34,great,37.2,bad,11.67,good,10.93,good,25.83,bad,6.31,great
1705701211503,3.22,great,8.13,great,6.3,great,12.7,good,6.13,great,6.48,great,8.37,great,2.82,great
1705701211715,3.23,great,5.42,great,3.18,great,36.38,bad,7.16,great,15.97,bad,6.32,great,3.9,great
1705701212143,2.82,great,5.85,great,3.25,great,23.39,bad,6.22,great,4.73,great,8.54,great,2.63,great
1705701212235,2.12,great,11.78,good,5.2,great,18.31,bad,6.12,great,4.02,great,16.73,bad,3.19,great
1705701212466,3.18,great,7,great,3.19,great,9.86,great,5.39,great,4.69,great,4.1,great,4.67,great
1705701212713,3.8,great,4.15,great,4.66,great,13.74,good,4.54,great,4.35,great,7.05,great,4.5,great
1705701213111,3.74,great,5.54,great,2.86,great,17.03,bad,6.38,great,5.35,great,10.14,good,3.75,great
1705701213209,2.69,great,4.68,great,2.95,great,7.34,great,4.82,great,2.81,great,5.17,great,2.58,great
1705701213461,2.61,great,7.88,great,2.69,great,6.68,great,5.3,great,5.3,great,5.51,great,3.85,great
1705701213711,3.3,great,7.78,great,3.95,great,6.17,great,3.92,great,7.78,great,7,great,4.74,great
1705701214103,2.55,great,3.38,great,2.03,great,4.84,great,4.02,great,2.7,great,3.87,great,3.24,great
1705701214214,4.07,great,6.4,great,2.49,great,12.34,good,4.79,great,5.6,great,4.29,great,4.48,great
1705701214460,2.75,great,8.94,great,3.58,great,10.37,good,5.8,great,4.53,great,7.6,great,4.77,great
1705701214715,4.75,great,5.92,great,4.14,great,7.07,great,5.91,great,4.45,great,5.16,great,4.82,great
1705701215100,5.34,great,12.69,good,5.66,great,17.76,bad,5.78,great,5.85,great,11.6,good,4.5,great
1705701215209,4.82,great,6.75,great,3.03,great,25.79,bad,13.77,good,3.82,great,15.47,bad,5.28,great
1705701215483,2.9,great,8.06,great,4.01,great,9.11,great,3.77,great,3.96,great,5.81,great,2.62,great
1705701215734,3.41,great,5.4,great,2.47,great,20.91,bad,7.08,great,5.16,great,6.07,great,3.67,great
1705701215992,2.43,great,13.33,good,3.72,great,19.11,bad,9.49,great,4.23,great,4.43,great,4.51,great
1705701216338,4.09,great,6.85,great,3.37,great,6.02,great,5.01,great,4.35,great,10.2,good,4.39,great
1705701216489,2.66,great,9.44,great,4.35,great,5.4,great,5.92,great,3.83,great,17.06,bad,3.51,great
1705701216724,3.15,great,9.62,great,3.17,great,5.29,great,4.73,great,4.86,great,18.4,bad,3.28,great
1705701217018,2.57,great,3.03,great,2.71,great,4.9,great,4.37,great,3.78,great,6.21,great,3.21,great
1705701217210,2.74,great,6.36,great,4.08,great,6.7,great,4.63,great,7.06,great,6.36,great,2.85,great
1705701217465,3.69,great,9.42,great,2.89,great,5.13,great,5.53,great,8.86,great,9.03,great,6.12,great
1705701217719,3.31,great,3.68,great,2.96,great,4.33,great,4.75,great,3.45,great,5.37,great,3.01,great
1705701217977,3.06,great,7.02,great,5.21,great,8.06,great,3.6,great,4.73,great,3.69,great,2.6,great
1705701218210,3.16,great,9.3,great,3.5,great,8.54,great,4.71,great,5.69,great,5.87,great,2.89,great
1705701218465,2.5,great,4.36,great,5.9,great,6.08,great,5.29,great,3.54,great,3.83,great,3.82,great
1705701218713,2.95,great,5.41,great,2.15,great,5.41,great,5.06,great,5.31,great,3.51,great,4.52,great
1705701219006,2.56,great,9.85,great,4.23,great,3.06,great,10.85,good,6.2,great,5.77,great,3.23,great
1705701219223,2.33,great,6.54,great,2.55,great,2.76,great,12.9,good,3.25,great,5.13,great,3.63,great
1705701219463,2.94,great,3.23,great,2.11,great,5.88,great,7.06,great,2.56,great,3.99,great,3.53,great
1705701219705,4.06,great,5.77,great,1.92,great,3.51,great,3.02,great,5.94,great,6.8,great,3.65,great
1705701219979,2.97,great,4.19,great,2.04,great,11.31,good,4.19,great,4.95,great,4.35,great,3.87,great
1705701220222,2.34,great,3.85,great,4.37,great,21.18,bad,4.27,great,4.18,great,3.79,great,3.48,great
1705701220464,2.55,great,5.61,great,3.22,great,10.47,good,3.38,great,5.31,great,5.32,great,2.5,great
1705701220867,2.94,great,3.23,great,2.15,great,7.27,great,3.02,great,3.95,great,5.47,great,3.6,great
1705701220974,2.38,great,4.42,great,2.24,great,9.44,great,4.34,great,3.91,great,4.17,great,4.5,great
1705701221213,2.3,great,13.14,good,3.32,great,3.27,great,3.34,great,4.84,great,6.94,great,2.62,great
1705701221507,2,great,5.67,great,2.73,great,3.76,great,2.82,great,4.09,great,5.06,great,3.51,great
